_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_uname,_content_data_uid,_content_data_total_coin,_content_data_top_list,_content_data_timestamp,_content_data_tid,_content_data_tag_image,_content_data_svga_block,_content_data_super_gift_num,_content_data_super_batch_gift_num,_content_data_super,_content_data_silver,_content_data_send_master,_content_data_rnd,_content_data_remain,_content_data_rcost,_content_data_price,_content_data_original_gift_name,_content_data_num,_content_data_name_color,_content_data_medal_info_anchor_roomid,_content_data_medal_info_anchor_uname,_content_data_medal_info_guard_level,_content_data_medal_info_icon_id,_content_data_medal_info_is_lighted,_content_data_medal_info_medal_color,_content_data_medal_info_medal_color_border,_content_data_medal_info_medal_color_end,_content_data_medal_info_medal_color_start,_content_data_medal_info_medal_level,_content_data_medal_info_medal_name,_content_data_medal_info_special,_content_data_medal_info_target_id,_content_data_magnification,_content_data_is_special_batch,_content_data_is_first,_content_data_guard_level,_content_data_gold,_content_data_giftType,_content_data_giftName,_content_data_giftId,_content_data_float_sc_resource_id,_content_data_face,_content_data_effect_block,_content_data_effect,_content_data_draw,_content_data_dmscore,_content_data_discount_price,_content_data_demarcation,_content_data_crit_prob,_content_data_combo_total_coin,_content_data_combo_stay_time,_content_data_combo_send,_content_data_combo_resources_id,_content_data_coin_type,_content_data_broadcast_id,_content_data_blind_gift,_content_data_biz_source,_content_data_beatId,_content_data_batch_combo_send_action,_content_data_batch_combo_send_batch_combo_id,_content_data_batch_combo_send_batch_combo_num,_content_data_batch_combo_send_blind_gift,_content_data_batch_combo_send_gift_id,_content_data_batch_combo_send_gift_name,_content_data_batch_combo_send_gift_num,_content_data_batch_combo_send_send_master,_content_data_batch_combo_send_uid,_content_data_batch_combo_send_uname,_content_data_batch_combo_id,_content_data_action,_msg_type,
3031.32,20:25:14,2021.12.30,SEND_GIFT,烟雨太湖舟,435663073,1000,None,1640867113,1640867113121300003,,0,3,3,0,0,None,1640867113121300003,0,518223985,1000,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,2,蕾丝,,777536,1,0,False,0,0,0,LEX充电宝,30567,0,http://i1.hdslb.com/bfs/face/0ad46c088ea1ed1311a745720fd29073948fd962.jpg,0,0,0,32,1000,2,0,3000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:435663073:777536:30567:1640867112.6291,3,None,30567,LEX充电宝,1,None,435663073,烟雨太湖舟,batch:gift:combo_id:435663073:777536:30567:1640867112.6291,投喂,gift,
3032.36,20:25:15,2021.12.30,SEND_GIFT,烟雨太湖舟,435663073,1000,None,1640867114,1640867114121300001,,0,4,4,0,0,None,1640867114121300001,0,518223985,1000,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,2,蕾丝,,777536,1,0,False,0,0,0,LEX充电宝,30567,0,http://i1.hdslb.com/bfs/face/0ad46c088ea1ed1311a745720fd29073948fd962.jpg,0,0,0,32,1000,2,0,4000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:435663073:777536:30567:1640867112.6291,4,None,30567,LEX充电宝,1,None,435663073,烟雨太湖舟,batch:gift:combo_id:435663073:777536:30567:1640867112.6291,投喂,gift,
3032.36,20:25:15,2021.12.30,SEND_GIFT,烟雨太湖舟,435663073,1000,None,1640867114,1640867114121300002,,0,5,5,0,0,None,1640867114121300002,0,518223995,1000,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,2,蕾丝,,777536,1,0,False,0,0,0,LEX充电宝,30567,0,http://i1.hdslb.com/bfs/face/0ad46c088ea1ed1311a745720fd29073948fd962.jpg,0,0,0,32,1000,2,0,5000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:435663073:777536:30567:1640867112.6291,5,None,30567,LEX充电宝,1,None,435663073,烟雨太湖舟,batch:gift:combo_id:435663073:777536:30567:1640867112.6291,投喂,gift,
3032.36,20:25:15,2021.12.30,SEND_GIFT,烟雨太湖舟,435663073,1000,None,1640867114,1640867114121300003,,0,6,6,0,0,None,1640867114121300003,0,518223995,1000,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,2,蕾丝,,777536,1,0,False,0,0,0,LEX充电宝,30567,0,http://i1.hdslb.com/bfs/face/0ad46c088ea1ed1311a745720fd29073948fd962.jpg,0,0,0,32,1000,2,0,6000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:435663073:777536:30567:1640867112.6291,6,None,30567,LEX充电宝,1,None,435663073,烟雨太湖舟,batch:gift:combo_id:435663073:777536:30567:1640867112.6291,投喂,gift,
3106.73,20:26:29,2021.12.30,SEND_GIFT,齐畅想学数学-,646571923,1000,None,1640867189,1640867189131300001,,0,2,2,0,0,None,1640867189131300001,0,518227414,1000,,1,,0,,0,0,1,9272486,9272486,9272486,9272486,9,蕾丝,,777536,1,0,False,0,0,0,这个好诶,30758,0,http://i1.hdslb.com/bfs/face/a014f85ec47f5d9fac1edc0985d300dfc90c33ce.jpg,0,0,0,40,1000,2,0,2000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:646571923:777536:30758:1640867188.8097,2,None,30758,这个好诶,1,None,646571923,齐畅想学数学-,batch:gift:combo_id:646571923:777536:30758:1640867188.8097,投喂,gift,
3107.71,20:26:30,2021.12.30,SEND_GIFT,齐畅想学数学-,646571923,1000,None,1640867189,1640867189131300002,,0,3,3,0,0,None,1640867189131300002,0,518227414,1000,,1,,0,,0,0,1,9272486,9272486,9272486,9272486,9,蕾丝,,777536,1,0,False,0,0,0,这个好诶,30758,0,http://i1.hdslb.com/bfs/face/a014f85ec47f5d9fac1edc0985d300dfc90c33ce.jpg,0,0,0,40,1000,2,0,3000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:646571923:777536:30758:1640867188.8097,3,None,30758,这个好诶,1,None,646571923,齐畅想学数学-,batch:gift:combo_id:646571923:777536:30758:1640867188.8097,投喂,gift,
3107.71,20:26:30,2021.12.30,SEND_GIFT,齐畅想学数学-,646571923,1000,None,1640867190,1640867190131300001,,0,4,4,0,0,None,1640867190131300001,0,518227424,1000,,1,,0,,0,0,1,9272486,9272486,9272486,9272486,9,蕾丝,,777536,1,0,False,0,0,0,这个好诶,30758,0,http://i1.hdslb.com/bfs/face/a014f85ec47f5d9fac1edc0985d300dfc90c33ce.jpg,0,0,0,40,1000,2,0,4000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:646571923:777536:30758:1640867188.8097,4,None,30758,这个好诶,1,None,646571923,齐畅想学数学-,batch:gift:combo_id:646571923:777536:30758:1640867188.8097,投喂,gift,
3108.9,20:26:31,2021.12.30,SEND_GIFT,齐畅想学数学-,646571923,1000,None,1640867190,1640867190131300002,,0,5,5,0,0,None,1640867190131300002,0,518227424,1000,,1,,0,,0,0,1,9272486,9272486,9272486,9272486,9,蕾丝,,777536,1,0,False,0,0,0,这个好诶,30758,0,http://i1.hdslb.com/bfs/face/a014f85ec47f5d9fac1edc0985d300dfc90c33ce.jpg,0,0,0,40,1000,2,0,5000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:646571923:777536:30758:1640867188.8097,5,None,30758,这个好诶,1,None,646571923,齐畅想学数学-,batch:gift:combo_id:646571923:777536:30758:1640867188.8097,投喂,gift,
3151.6,20:27:14,2021.12.30,SEND_GIFT,DIO爷今天吃面包了吗,600033052,1000,None,1640867233,1640867233131200001,,0,2,2,0,0,None,1640867233131200001,0,518228238,1000,,1,,0,,0,0,0,6067854,12632256,12632256,12632256,1,酷萨,,480680646,1,0,False,0,0,0,铃铛,31175,0,http://i1.hdslb.com/bfs/face/d9451120121a936d495418dfe0beae560818aef5.jpg,0,0,0,16,1000,2,0,2000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:600033052:777536:31175:1640867231.6810,2,None,31175,铃铛,1,None,600033052,DIO爷今天吃面包了吗,batch:gift:combo_id:600033052:777536:31175:1640867231.6810,投喂,gift,
3152.64,20:27:15,2021.12.30,SEND_GIFT,DIO爷今天吃面包了吗,600033052,1000,None,1640867235,1640867235131200001,,0,3,3,0,0,None,1640867235131200001,0,518228250,1000,,1,,0,,0,0,0,6067854,12632256,12632256,12632256,1,酷萨,,480680646,1,0,False,0,0,0,铃铛,31175,0,http://i1.hdslb.com/bfs/face/d9451120121a936d495418dfe0beae560818aef5.jpg,0,0,0,16,1000,2,0,3000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:600033052:777536:31175:1640867231.6810,3,None,31175,铃铛,1,None,600033052,DIO爷今天吃面包了吗,batch:gift:combo_id:600033052:777536:31175:1640867231.6810,投喂,gift,
3153.66,20:27:16,2021.12.30,SEND_GIFT,DIO爷今天吃面包了吗,600033052,1000,None,1640867236,1640867236131200001,,0,4,4,0,0,None,1640867236131200001,0,518229630,1000,,1,,0,,0,0,0,6067854,12632256,12632256,12632256,1,酷萨,,480680646,1,0,False,0,0,0,铃铛,31175,0,http://i1.hdslb.com/bfs/face/d9451120121a936d495418dfe0beae560818aef5.jpg,0,0,0,16,1000,2,0,4000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:600033052:777536:31175:1640867231.6810,4,None,31175,铃铛,1,None,600033052,DIO爷今天吃面包了吗,batch:gift:combo_id:600033052:777536:31175:1640867231.6810,投喂,gift,
3265.66,20:29:08,2021.12.30,SEND_GIFT,芜莳生非,7762029,1000,None,1640867347,1640867347111900002,,0,2,2,0,0,None,1640867347111900002,0,518230925,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,7,猛汉,,1577804,1,0,False,0,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/6b8ebef01ee7c051cbf8c9891feab3fabff11199.jpg,0,0,0,24,1000,2,0,2000,3,None,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,2,None,31175,铃铛,1,None,7762029,芜莳生非,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,投喂,gift,
3265.67,20:29:08,2021.12.30,SEND_GIFT,芜莳生非,7762029,1000,None,1640867348,1640867348111900001,,0,3,3,0,0,None,1640867348111900001,0,518230942,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,7,猛汉,,1577804,1,0,False,0,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/6b8ebef01ee7c051cbf8c9891feab3fabff11199.jpg,0,0,0,24,1000,2,0,3000,3,None,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,3,None,31175,铃铛,1,None,7762029,芜莳生非,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,投喂,gift,
3266.74,20:29:09,2021.12.30,SEND_GIFT,芜莳生非,7762029,1000,None,1640867348,1640867348111900002,,0,4,4,0,0,None,1640867348111900002,0,518230942,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,7,猛汉,,1577804,1,0,False,0,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/6b8ebef01ee7c051cbf8c9891feab3fabff11199.jpg,0,0,0,24,1000,2,0,4000,3,None,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,4,None,31175,铃铛,1,None,7762029,芜莳生非,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,投喂,gift,
3266.74,20:29:09,2021.12.30,SEND_GIFT,芜莳生非,7762029,1000,None,1640867348,1640867348111900003,,0,5,5,0,0,None,1640867348111900003,0,518230942,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,7,猛汉,,1577804,1,0,False,0,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/6b8ebef01ee7c051cbf8c9891feab3fabff11199.jpg,0,0,0,24,1000,2,0,5000,3,None,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,5,None,31175,铃铛,1,None,7762029,芜莳生非,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,投喂,gift,
3266.74,20:29:09,2021.12.30,SEND_GIFT,芜莳生非,7762029,1000,None,1640867349,1640867349111900001,,0,6,6,0,0,None,1640867349111900001,0,518230967,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,7,猛汉,,1577804,1,0,False,0,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/6b8ebef01ee7c051cbf8c9891feab3fabff11199.jpg,0,0,0,24,1000,2,0,6000,3,None,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,6,None,31175,铃铛,1,None,7762029,芜莳生非,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,投喂,gift,
3266.74,20:29:09,2021.12.30,SEND_GIFT,芜莳生非,7762029,1000,None,1640867349,1640867349111900002,,0,7,7,0,0,None,1640867349111900002,0,518230967,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,7,猛汉,,1577804,1,0,False,0,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/6b8ebef01ee7c051cbf8c9891feab3fabff11199.jpg,0,0,0,24,1000,2,0,7000,3,None,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,7,None,31175,铃铛,1,None,7762029,芜莳生非,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,投喂,gift,
3270.02,20:29:12,2021.12.30,SEND_GIFT,芜莳生非,7762029,1000,None,1640867351,1640867351111900001,,0,8,8,0,0,None,1640867351111900001,0,518231007,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,7,猛汉,,1577804,1,0,False,0,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/6b8ebef01ee7c051cbf8c9891feab3fabff11199.jpg,0,0,0,24,1000,2,0,8000,3,None,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,8,None,31175,铃铛,1,None,7762029,芜莳生非,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,投喂,gift,
3270.02,20:29:12,2021.12.30,SEND_GIFT,芜莳生非,7762029,1000,None,1640867352,1640867352111900001,,0,9,9,0,0,None,1640867352111900001,0,518231009,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,7,猛汉,,1577804,1,0,False,0,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/6b8ebef01ee7c051cbf8c9891feab3fabff11199.jpg,0,0,0,24,1000,2,0,9000,3,None,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,9,None,31175,铃铛,1,None,7762029,芜莳生非,batch:gift:combo_id:7762029:777536:31175:1640867346.7174,投喂,gift,
3452.16,20:32:14,2021.12.30,SEND_GIFT,司空爱美人,3319458,1000,None,1640867534,1640867534121800001,,0,2,2,0,0,None,1640867534121800001,0,518236066,1000,,1,,0,,0,0,1,9272486,9272486,9272486,9272486,12,蕾丝,,777536,1,0,False,0,0,0,LEX充电宝,30567,0,http://i0.hdslb.com/bfs/face/b67b2e12befddcade33f56b19aa9e50169b1c38c.jpg,0,0,0,56,1000,2,0,2000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:3319458:777536:30567:1640867532.3220,2,None,30567,LEX充电宝,1,None,3319458,司空爱美人,batch:gift:combo_id:3319458:777536:30567:1640867532.3220,投喂,gift,
3480.83,20:32:43,2021.12.30,SEND_GIFT,倒吊人A,87334071,1000,None,1640867563,1640867563121100002,,0,2,2,0,0,None,1640867563121100002,0,518236247,1000,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,21,蕾丝,,777536,1,0,False,3,0,0,LEX充电宝,30567,0,http://i0.hdslb.com/bfs/face/32e3cb34abd3cfb0c87b7d370916f1d54cf08a6f.jpg,0,0,0,120,1000,2,0,2000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:87334071:777536:30567:1640867562.5813,2,None,30567,LEX充电宝,1,None,87334071,倒吊人A,batch:gift:combo_id:87334071:777536:30567:1640867562.5813,投喂,gift,
3480.83,20:32:43,2021.12.30,SEND_GIFT,倒吊人A,87334071,1000,None,1640867563,1640867563121100005,,0,3,3,0,0,None,1640867563121100005,0,518236247,1000,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,21,蕾丝,,777536,1,0,False,3,0,0,LEX充电宝,30567,0,http://i0.hdslb.com/bfs/face/32e3cb34abd3cfb0c87b7d370916f1d54cf08a6f.jpg,0,0,0,120,1000,2,0,3000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:87334071:777536:30567:1640867562.5813,3,None,30567,LEX充电宝,1,None,87334071,倒吊人A,batch:gift:combo_id:87334071:777536:30567:1640867562.5813,投喂,gift,
3656.02,20:35:38,2021.12.30,SEND_GIFT,Catalpa杏仁露,87471022,1000,None,1640867737,1640867737121200002,,0,2,2,0,0,None,1640867737121200002,0,518264738,1000,,1,,0,,0,0,1,12478086,12478086,12478086,12478086,13,蕾丝,,777536,1,0,False,0,0,0,LEX充电宝,30567,0,http://i1.hdslb.com/bfs/face/96cb44ef0cbd4f6dfc329d7fbd2c14c66cad4e69.jpg,0,0,0,56,1000,2,0,2000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:87471022:777536:30567:1640867737.1661,2,None,30567,LEX充电宝,1,None,87471022,Catalpa杏仁露,batch:gift:combo_id:87471022:777536:30567:1640867737.1661,投喂,gift,
3656.02,20:35:38,2021.12.30,SEND_GIFT,Catalpa杏仁露,87471022,1000,None,1640867738,1640867738121200003,,0,3,3,0,0,None,1640867738121200003,0,518264738,1000,,1,,0,,0,0,1,12478086,12478086,12478086,12478086,13,蕾丝,,777536,1,0,False,0,0,0,LEX充电宝,30567,0,http://i1.hdslb.com/bfs/face/96cb44ef0cbd4f6dfc329d7fbd2c14c66cad4e69.jpg,0,0,0,56,1000,2,0,3000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:87471022:777536:30567:1640867737.1661,3,None,30567,LEX充电宝,1,None,87471022,Catalpa杏仁露,batch:gift:combo_id:87471022:777536:30567:1640867737.1661,投喂,gift,
3657.05,20:35:39,2021.12.30,SEND_GIFT,Catalpa杏仁露,87471022,1000,None,1640867738,1640867738121200005,,0,4,4,0,0,None,1640867738121200005,0,518264738,1000,,1,,0,,0,0,1,12478086,12478086,12478086,12478086,13,蕾丝,,777536,1,0,False,0,0,0,LEX充电宝,30567,0,http://i1.hdslb.com/bfs/face/96cb44ef0cbd4f6dfc329d7fbd2c14c66cad4e69.jpg,0,0,0,56,1000,2,0,4000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:87471022:777536:30567:1640867737.1661,4,None,30567,LEX充电宝,1,None,87471022,Catalpa杏仁露,batch:gift:combo_id:87471022:777536:30567:1640867737.1661,投喂,gift,
3657.05,20:35:39,2021.12.30,SEND_GIFT,Catalpa杏仁露,87471022,1000,None,1640867739,1640867739121200002,,0,5,5,0,0,None,1640867739121200002,0,518264738,1000,,1,,0,,0,0,1,12478086,12478086,12478086,12478086,13,蕾丝,,777536,1,0,False,0,0,0,LEX充电宝,30567,0,http://i1.hdslb.com/bfs/face/96cb44ef0cbd4f6dfc329d7fbd2c14c66cad4e69.jpg,0,0,0,56,1000,2,0,5000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:87471022:777536:30567:1640867737.1661,5,None,30567,LEX充电宝,1,None,87471022,Catalpa杏仁露,batch:gift:combo_id:87471022:777536:30567:1640867737.1661,投喂,gift,
3792.35,20:37:55,2021.12.30,SEND_GIFT,就叫我三鲜好了,404726071,1000,None,1640867874,1640867874121100003,,0,2,2,0,0,None,1640867874121100003,0,518268314,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,7,蕾丝,,777536,1,0,False,0,0,0,铃铛,31175,0,http://i1.hdslb.com/bfs/face/e2db7af975fb408cb1669042dacaeb868fa6fd89.jpg,0,0,0,40,1000,2,0,2000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:404726071:777536:31175:1640867874.5381,2,None,31175,铃铛,1,None,404726071,就叫我三鲜好了,batch:gift:combo_id:404726071:777536:31175:1640867874.5381,投喂,gift,
3792.35,20:37:55,2021.12.30,SEND_GIFT,就叫我三鲜好了,404726071,1000,None,1640867874,1640867874121100004,,0,3,3,0,0,None,1640867874121100004,0,518268314,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,7,蕾丝,,777536,1,0,False,0,0,0,铃铛,31175,0,http://i1.hdslb.com/bfs/face/e2db7af975fb408cb1669042dacaeb868fa6fd89.jpg,0,0,0,40,1000,2,0,3000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:404726071:777536:31175:1640867874.5381,3,None,31175,铃铛,1,None,404726071,就叫我三鲜好了,batch:gift:combo_id:404726071:777536:31175:1640867874.5381,投喂,gift,
3812.3,20:38:15,2021.12.30,SEND_GIFT,梦妍_ya_,175884801,1000,None,1640867895,1640867895121100001,,0,2,2,0,0,None,1640867895121100001,0,518268925,1000,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,21,蕾丝,,777536,1,0,False,3,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/d94a0597c2fe9c2e7c470dc642dce3dfba13fa2c.jpg,0,0,0,120,1000,2,0,2000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:175884801:777536:31175:1640867890.9968,2,None,31175,铃铛,1,None,175884801,梦妍_ya_,batch:gift:combo_id:175884801:777536:31175:1640867890.9968,投喂,gift,
3815.53,20:38:18,2021.12.30,SEND_GIFT,梦妍_ya_,175884801,1000,None,1640867897,1640867897121100002,,0,3,3,0,0,None,1640867897121100002,0,518268927,1000,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,21,蕾丝,,777536,1,0,False,3,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/d94a0597c2fe9c2e7c470dc642dce3dfba13fa2c.jpg,0,0,0,120,1000,2,0,3000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:175884801:777536:31175:1640867890.9968,3,None,31175,铃铛,1,None,175884801,梦妍_ya_,batch:gift:combo_id:175884801:777536:31175:1640867890.9968,投喂,gift,
3818.66,20:38:21,2021.12.30,SEND_GIFT,梦妍_ya_,175884801,1000,None,1640867901,1640867901121100001,,0,4,4,0,0,None,1640867901121100001,0,518268954,1000,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,21,蕾丝,,777536,1,0,False,3,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/d94a0597c2fe9c2e7c470dc642dce3dfba13fa2c.jpg,0,0,0,120,1000,2,0,4000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:175884801:777536:31175:1640867890.9968,4,None,31175,铃铛,1,None,175884801,梦妍_ya_,batch:gift:combo_id:175884801:777536:31175:1640867890.9968,投喂,gift,
3819.67,20:38:22,2021.12.30,SEND_GIFT,梦妍_ya_,175884801,1000,None,1640867901,1640867901121100003,,0,5,5,0,0,None,1640867901121100003,0,518268954,1000,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,21,蕾丝,,777536,1,0,False,3,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/d94a0597c2fe9c2e7c470dc642dce3dfba13fa2c.jpg,0,0,0,120,1000,2,0,5000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:175884801:777536:31175:1640867890.9968,5,None,31175,铃铛,1,None,175884801,梦妍_ya_,batch:gift:combo_id:175884801:777536:31175:1640867890.9968,投喂,gift,
3975.13,20:40:57,2021.12.30,SEND_GIFT,Aiaiaiaiaya,14916384,1000,None,1640868057,1640868057121400001,,0,2,2,0,0,None,1640868057121400001,0,518271245,1000,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1,0,False,3,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/ca3a1b74a1bd2248339da1983c71791cb84803da.jpg,0,0,0,120,1000,2,0,2000,3,None,1,gold,0,None,Live,,投喂,batch:gift:combo_id:14916384:777536:31175:1640868055.6289,2,None,31175,铃铛,1,None,14916384,Aiaiaiaiaya,batch:gift:combo_id:14916384:777536:31175:1640868055.6289,投喂,gift,
4223.76,20:45:06,2021.12.30,SEND_GIFT,北红豆,6587897,666000,None,1640868306,1640868306131700001,https://i0.hdslb.com/bfs/vc/012d27f8227c231e465fedb5cd04e14415a4421c.png,0,2,2,0,0,None,1640868306131700001,0,518307510,1245000,,1,#FF7C28,0,,1,0,1,2951253,16771156,10329087,2951253,32,蕾丝,,777536,1,0,False,1,0,0,鸿运小电视,31115,3,http://i2.hdslb.com/bfs/face/112d0ddb1ccc32dc3d41a4a19ab6b09b0193cf8e.jpg,0,2,0,136,666000,3,0,2490000,15,None,2,gold,2,None,Live,,投喂,batch:gift:combo_id:6587897:777536:31115:1640868302.9810,2,None,31115,鸿运小电视,1,None,6587897,北红豆,batch:gift:combo_id:6587897:777536:31115:1640868302.9810,投喂,gift,
4226.91,20:45:09,2021.12.30,SEND_GIFT,北红豆,6587897,666000,None,1640868308,1640868308131700002,https://i0.hdslb.com/bfs/vc/012d27f8227c231e465fedb5cd04e14415a4421c.png,0,3,3,0,0,None,1640868308131700002,0,518319984,1245000,,1,#FF7C28,0,,1,0,1,2951253,16771156,10329087,2951253,32,蕾丝,,777536,1,0,False,1,0,0,鸿运小电视,31115,3,http://i2.hdslb.com/bfs/face/112d0ddb1ccc32dc3d41a4a19ab6b09b0193cf8e.jpg,0,2,0,136,666000,3,0,3735000,15,None,2,gold,2,None,Live,,投喂,batch:gift:combo_id:6587897:777536:31115:1640868302.9810,3,None,31115,鸿运小电视,1,None,6587897,北红豆,batch:gift:combo_id:6587897:777536:31115:1640868302.9810,投喂,gift,
4233.27,20:45:16,2021.12.30,SEND_GIFT,北红豆,6587897,666000,None,1640868315,1640868315131700001,https://i0.hdslb.com/bfs/vc/012d27f8227c231e465fedb5cd04e14415a4421c.png,0,4,4,0,0,None,1640868315131700001,0,518332464,1245000,,1,#FF7C28,0,,1,0,1,2951253,16771156,10329087,2951253,32,蕾丝,,777536,1,0,False,1,0,0,鸿运小电视,31115,3,http://i2.hdslb.com/bfs/face/112d0ddb1ccc32dc3d41a4a19ab6b09b0193cf8e.jpg,0,2,0,136,666000,3,0,4980000,15,None,2,gold,2,None,Live,,投喂,batch:gift:combo_id:6587897:777536:31115:1640868302.9810,4,None,31115,鸿运小电视,1,None,6587897,北红豆,batch:gift:combo_id:6587897:777536:31115:1640868302.9810,投喂,gift,
4236.36,20:45:19,2021.12.30,SEND_GIFT,北红豆,6587897,666000,None,1640868318,1640868318131700001,https://i0.hdslb.com/bfs/vc/012d27f8227c231e465fedb5cd04e14415a4421c.png,0,5,5,0,0,None,1640868318131700001,0,518344931,1245000,,1,#FF7C28,0,,1,0,1,2951253,16771156,10329087,2951253,32,蕾丝,,777536,1,0,False,1,0,0,鸿运小电视,31115,3,http://i2.hdslb.com/bfs/face/112d0ddb1ccc32dc3d41a4a19ab6b09b0193cf8e.jpg,0,2,0,136,666000,3,0,6225000,15,None,2,gold,2,None,Live,,投喂,batch:gift:combo_id:6587897:777536:31115:1640868302.9810,5,None,31115,鸿运小电视,1,None,6587897,北红豆,batch:gift:combo_id:6587897:777536:31115:1640868302.9810,投喂,gift,
